"Translation Info:
#---------------------------
5506,74,11,"11. (Yewe Muhamadi) ndekera uwo naremye ari wenyine (uvugwa aha ni Al Walid bun al Mughirat),",""
5507,74,12,"12. Nkamuha imitungo itubutse,",""
5508,74,13,"13. N’urubyaro rumukikije,",""
5509,74,14,"14. Nkanamworohereza ubuzima.",""
5510,74,15,"15. Nyuma y’ibyo byose, akaba yifuza ko namwongera,",""
5511,74,16,"16. Oya! Mu by’ukuri yajyaga ahinyura amagambo yacu cyane.",""
5512,74,17,"17. Nzamunaniza muhanisha ibihano bikomeye.",""
5513,74,18,"18. Mu by’ukuri yaratekereje maze afata umwanzuro (wo gutuka Allah n’Intumwa ye ndetse na Qur’an),",""
5514,74,19,"19. Bityo, navumwe kubera umwanzuro yafashe!",""
5515,74,20,"20. Niyongere avumwe kubera umwanzuro yafashe!",""
5516,74,21,"21. Nuko (yubura amaso) areba (abari bamukikije),",""
5517,74,22,"22. Maze azinga umunya, akambya agahanga,",""
5518,74,23,"23. Nuko atera umugongo (ukuri), maze aribona.",""
5519,74,24,"24. Aravuga ati “Ibi (Muhamadi yigisha) nta kindi biri cyo uretse ko ari uburozi (akomora ku barozi bo hambere bakomeye)!”",""
5520,74,25,"25. “Ibi (Muhamadi yigisha) nta kindi biri cyo uretse ko ari amagambo y’umuntu!”",""
5521,74,26,"26.Nzamutwikira mu muriro.",""
5522,74,27,"27. N’iki cyakumenyesha uwo muriro?",""
5523,74,28,"28. Nta cyo ureka ndetse nta n’icyo usigaza,",""
5524,74,29,"29.Utwika imibiri ukanayishiririza.",""
5525,74,30,"30. Urinzwe (n’abamalayika) cumi n’icyenda.",""
5526,74,31,"31. Kandi nta bandi twagize abarinzi b’umuriro batari abamalayika. Ndetse twanashyizeho umubare wabo (cumi n’icyenda) kugira ngo tugerageze abahakanyi, no kugira ngo abahawe ibitabo bemere badashidikanya (ko Qur’an ari ukuri kuko ihuriye kuri uwo mubare wanditse mu bitabo byabo); ndetse no kugira ngo abemeramana barusheho kwemera, no kugira ngo abahawe igitabo n’abemeramana batagira ugushidikanya (ku byo bemeye), ndetse no kugira ngo abafite uburwayi (bw’uburyarya) mu mitima n’abahakanyi bavuge bati “Allah yari agamije iki mu gutanga uru rugero?” Uko ni ko Allah arekera mu buyobe uwo ashaka akanayobora uwo ashaka. Kandi nta wamenya ingabo za Nyagasani wawe utari We. Kandi uyu (muriro) nta kindi uri cyo usibye ko ari urwibutso ku bantu.",""
5527,74,32,"32. Oya si ko biri! Ndahiye ukwezi.",""
5528,74,33,"33. N’ijoro igihe ricyeye.",""
5529,74,34,"34. N’igitondo igihe gitangaje.",""
5530,74,35,"35. Mu by’ukuri uwo (muriro) ni kimwe mu (byago) bihambaye,",""
5531,74,36,"36. Ukaba n’umuburo ku bantu;",""
5532,74,37,"37. Ku wo ari we wese muri mwe ushaka kujya imbere (yiyegereza Nyagasani we) cyangwa gusubira inyuma (amwigomekaho).",""
5533,74,38,"38. Buri wese azafungirwa (mu muriro) bitewe n’ibibi yakoze.",""
5534,74,39,"39. Uretse abantu b’iburyo (b’abemera nyakuri),",""
5535,74,40,"40. Bazaba bari mu busitani (Ijuru), babazanya",""
5536,74,41,"41. Ku byerekeye inkozi z’ibibi, (maze bazibaze bati)",""
5537,74,42,"42. “Ni iki cyabateye kuba muri mu muriro?”",""
5538,74,43,"43. (Izo nkozi z’ibibi) zizavuga ziti “Ntitwari bamwe mu basenga,”",""
5539,74,44,"44. Nta n’ubwo twajyaga tugaburira abakene,",""
5540,74,45,"45. Kandi twajyaga tugirana ibiganiro n’abavuga ibidafite umumaro,",""
5541,74,46,"46. Ndetse twajyaga duhinyura umunsi w’ibihembo (imperuka).",""
5542,74,47,"47. Kugeza ubwo ukuri kudashidikanywaho (urupfu) kutugezeho.",""
5543,74,48,"48. Bityo, nta buvugizi bw’abavugizi buzagira icyo bubamarira.",""
5544,74,49,"49. None se ni iyihe mpamvu ituma (abahakanyi) batera umugongo urwibutso?",""
5545,74,50,"50. Bameze nk’indogobe z’agasozi ziruka (zifite ubwoba),",""
5546,74,51,"51. Zihunga intare!",""
5547,74,52,"52. Ahubwo buri wese muri bo aba ashaka ko yahishurirwa ibitabo birambuye (bishimangira ko Isilamu ari idini ry’ukuri).",""
5548,74,53,"53. Oya si ko biri! Ahubwo ntibatinya umunsi w’imperuka.",""
5549,74,54,"54. Oya si ko biri! Mu by’ukuri iyi (Qur’an) ni urwibutso.",""
5550,74,55,"55. Bityo, ushaka (ko imubera urwibutso) nayibuke (ayisoma, anatekereza ku nyigisho ziyikubiyemo).",""
5551,74,56,"56. Kandi ntibashobora kwibuka keretse Allah abishatse. Ni We ukwiriye gutinywa, ndetse ni na We utanga imbabazi.",""
5552,75,1,"1. Ndahiye umunsi w’izuka,",""
5553,75,2,"2. Nanarahiye umutima (w’umwemeramana) ugaya nyirawo (kubera guteshuka ku nzira igororotse).",""
5554,75,3,"3. Ese umuntu (w’umuhakanyi) akeka ko tutazakoranya amagufa ye (tumuzura)?",""
5555,75,4,"4. Ni byo! Dushoboye no kuringaniza imitwe y’intoki ze (imirongo iyiriho igasubira nk’uko yari imeze mbere).",""
5556,75,5,"5. Ahubwo umuntu (ahakana izuka) ashaka icyatuma akomeza kwibera mu bwangizi!",""
5557,75,6,"6. Abaza (akerensa) ati “Uwo munsi w’izuka uzaba ryari?”",""
5558,75,7,"7. (Uwo munsi uzaba) igihe amaso azakanaguzwa (kubera ubwoba),",""
5559,75,8,"8. N’ukwezi kukazima,",""
5560,75,9,"9. Ndetse izuba n’ukwezi bigahurizwa hamwe (kimwe kikinjira mu kindi).",""
5561,75,10,"10. Icyo gihe umuntu azavuga ati “Ni he ho guhungira?”",""
5562,75,11,"11. (Azabwirwa ati) “Oya! Nta ho guhungira hahari!”",""
5563,75,12,"12. Kuri uwo munsi, igarukiro rizaba ari kwa Nyagasani wawe (wenyine).",""
5564,75,13,"13. Kuri uwo munsi, umuntu azabwirwa ibyo yakoze mbere n’ibyo yaherutse (byaba ibyiza cyangwa ibibi).",""
5565,75,14,"14. Ahubwo umuntu azibera umuhamya w’ibyo yakoze (kuko ingingo z’umubiri we ari zo zizamushinja ibyo yakoze).",""
5566,75,15,"15. Kabone n’ubwo yatanga impamvu ze (agamije kwiregura).",""
5567,75,16,"16. (Yewe Muhamadi), ntukanyeganyeze ururimi rwawe kubera ubwira ngo (Qur’an) itagucika (ugira ngo uvuge ibyo uhishurirwa, ahubwo ujye utega amatwi wumve ibyo uba uhishurirwa na Malayika Jibrilu).",""
5568,75,17,"17. Mu by’ukuri ni twe tuzayikusanyiriza (mu gituza cyawe) kandi ni natwe tuzakwigisha kuyisoma (Qur’an),",""
5569,75,18,"18. Nituyigusomera (binyuze kuri Malayika wacu), ujye ukurikira isomwa ryayo.",""
5570,75,19,"19. Hanyuma ni twe (Allah) tuzayigusobanurira.",""
5571,75,20,"20. (Ibyo mukeka ko mutazazurwa mukanabazwa ibyo mwakoze) si ko biri; ahubwo mukunda ubuzima bwo ku isi butaramba,",""
5572,75,21,"21. Mukirengagiza imperuka.",""
5573,75,22,"22. Kuri uwo munsi, uburanga (bw’abemeramana) buzaba burabagirana,",""
5574,75,23,"23. Bureba Nyagasani wabwo.",""
5575,75,24,"24. Kuri uwo munsi kandi, uburanga (bw’abahakanyi) buzaba bwijimye,",""
5576,75,25,"25. Bibaza ko bagiye guhura n’ishyano.",""
5577,75,26,"26. Uramenye (utazarutisha isi imperuka, kuko) iyo (roho) igeze mu ngoto (igihe cyo gupfa),",""
5578,75,27,"27. Hanyuma hakavugwa ngo “Ni nde wamutabara (akamurinda urupfu)?”",""
5579,75,28,"28. Nuko (ugiye gupfa) akamenya ko igihe cyo gutandukana (gupfa) cyageze.",""
5580,75,29,"29. Maze (kubera ububabare bwo gukurwamo roho), ukuguru kwe kuzahuzwa n’ukundi.",""
5581,75,30,"30. Kuri uwo munsi, (wowe muntu ukuwemo roho) uzerekezwa kwa Nyagasani wawe.",""
5582,75,31,"31.Ariko (umuhakanyi) ntiyigeze yemera ndetse nta n’ubwo yigeze asali,",""
5583,75,32,"32. Ahubwo yahinyuye (Qur’an) maze ayitera umugongo,",""
5584,75,33,"33. Hanyuma akagenda yibona yerekeza mu muryango we,",""
5585,75,34,"34. Ufite akaga (yewe muntu w’umuhakanyi)! Kandi na none ufite akaga!",""
5586,75,35,"35. Nyamara ufite akaga (yewe muntu w’umuhakanyi)! Kandi ufite akaga!",""
5587,75,36,"36. Ese umuntu yibwira ko azarekwa gusa (atabajijwe ibyo yakoze ngo abihemberwe cyangwa ngo abihanirwe)?",""
5588,75,37,"37. Ese ntiyari intanga mu masohoro asohowe?",""
5589,75,38,"38. Hanyuma akaba urusoro rw’amaraso, maze Allah akamurema, akanamutunganya (akaba umuntu wuzuye)?",""
5590,75,39,"39. Maze akamuremamo ibitsina bibiri: gabo na gore,",""
5591,75,40,"40. Ese uwo (Allah ukora ibyo) si We ushoboye kuzura abapfuye?",""
5592,76,1,"1.Ese nta gihe kirekire cyabayeho umuntu ari ikintu kitazwi?",""
5593,76,2,"2. Mu by’ukuri twaremye umuntu mu ntanga zivanze (iz’umugabo n’iz’umugore) kugira ngo tumugerageze. (Ni yo mpamvu) twamuhaye kumva no kubona.",""
5594,76,3,"3. Mu by’ukuri twamweretse inzira; kugira ngo nabishaka ahitemo kwemera cyangwa guhakana (Nyagasani we).",""
5595,76,4,"4. Mu by’ukuri abahakanyi twabateguriye (kuzabahanisha) iminyururu, ingoyi ndetse n’umuriro ugurumana.",""
5596,76,5,"5. Mu by’ukuri abakiranutsi bazanywera mu kirahuri (cy’ikinyobwa kidasindisha) kivanze n’amazi ya Kafuur,",""
5597,76,6,"6. (Iyo Kafuur) ni isoko y’amazi (yo mu ijuru) abagaragu ba Allah bazanywaho, ikazajya ivubura amazi menshi (bakayerekeza aho bashaka),",""
5598,76,7,"7. (Abo bakiranutsi) ni abesa imihigo (yabo bahigiye Allah), bakanatinya umunsi ikibi cyawo kizakwira hose (umunsi w’imperuka),",""
5599,76,8,"8. Bakanaha amafunguro abakene, imfubyi n’imbohe, kabone n’iyo na bo baba bayakeneye,",""
5600,76,9,"9. (Bavuga bati) “Rwose, turabagaburira kubera gushaka kwishimirwa na Allah. Nta nyiturano cyangwa ishimwe tubashakaho.”",""
5601,76,10,"10. “Rwose dutinya umunsi ukomeye kandi uzaba urimo ingorane, uturutse kwa Nyagasani wacu, uzatuma (uburanga bw’abahakanyi) bwijima.”",""
5602,76,11,"11. Bityo, Allah azabarinda (abamwemeye) ibibi by’uwo munsi, kandi azabaha kurabagirana (mu buranga bwabo) ndetse n’ibyishimo.",""
5603,76,12,"12. Azanabagororera ijuru n’imyambaro y’ihariri kubera ko barangwaga no kwihangana,",""
5604,76,13,"13. Bazaba begamye ku bitanda bitatse, (kandi mu Ijuru) ntibazigera bahumva ubushyuhe bw’izuba cyangwa imbeho bikabije,",""
5605,76,14,"14. Kandi igicucu (cy’ibiti byo mu ijuru) kizaba kibegereye, ndetse n’imbuto zabyo zizabegerezwa.",""
5606,76,15,"15. Bazazengurutswamo amasahane ya Feza (ariho ibiribwa byiza) n’ibikombe bikozwe mu birahuri,",""
5607,76,16,"16. Ibirahuri bikoze muri Feza, byuzuye neza (bijyanye n’ibyifuzo bya buri wese).",""
5608,76,17,"17. Bazanahabwa ikirahuri (cy’ikinyobwa kidasindisha) kivanze na tangawizi,",""
5609,76,18,"18. Izavomwa mu isoko yitwa Salisabila.",""
5610,76,19,"19. Bazaba bazengurukwamo n’abana b’abahungu bahoraho (badasaza cyangwa ngo bapfe, babaha amafunguro), ubabonye wagira ngo ni inigi zishashagirana (Lu’ulu’u) zanyanyagijwe.",""
5611,76,20,"20. Kandi nunarebayo (mu Ijuru) uzabona ingabire (zitagereranywa) ndetse n’ubwami buhebuje.",""
5612,76,21,"21. Bazaba bambaye imyambaro y’icyatsi kibisi ikoze mu ihariri yorohereye n’iremereye. Bazanambikirwamo ibikomo bya Feza kandi Nyagasani wabo azabaha ikinyobwa gisukuye.",""
5613,76,22,"22. (Bazanabwirwa bati) “Mu by’ukuri ibi ni ibihembo byanyu, kandi umuhate wanyu warakiriwe.”",""
5614,76,23,"23. Mu by’ukuri (yewe Muhamadi) ni twe twaguhishuriye Qur’an mu byiciro,",""
5615,76,24,"24. Bityo, ihanganire itegeko rya Nyagasani wawe, kandi ntuzumvire umunyabyaha cyangwa umuhakanyi muri bo.",""
5616,76,25,"25. Kandi ujye usingiza izina rya Nyagasani wawe mu gitondo no ku gicamunsi,",""
5617,76,26,"26. Na nijoro umwubamire kandi unamusingize igihe kirekire mu ijoro.",""
5618,76,27,"27. Mu by’ukuri abo (bahakanyi) bakunda ubuzima bwo ku isi butaramba, bakirengagiza umunsi uremereye (w’ibihano).",""
5619,76,28,"28. Ni twe twabaremye dukomeza ingingo zabo. Kandi tubishatse twabasimbuza abandi bameze nka bo.",""
5620,76,29,"29. Mu by’ukuri iyi (mirongo ya Qur’an) ni urwibutso, bityo ushaka nayoboke inzira imuganisha kwa Nyagasani we.",""
5621,76,30,"30. Kandi nta cyo mwashaka (ngo mukigereho) keretse Allah abishatse. Mu by’ukuri Allah ni Umumenyi uhebuje, Nyirubugenge buhambaye.",""
5622,76,31,"31. Yinjiza mu mpuhwe ze uwo ashaka. Naho inkozi z’ibibi yaziteguriye ibihano bibabaza.",""
5623,77,1,"1. Ndahiye imiyaga yoherezwa ikurikiranye,",""
5624,77,2,"2. N’imiyaga y’inkubi,",""
5625,77,3,"3. N’imiyaga ikwirakwiza ibicu n’imvura,",""
5626,77,4,"4. N’(imirongo ya Qur’an) itandukanya ukuri n’ikinyoma,",""
5627,77,5,"5. N’abamalayika bazanira amahishurirwa (intumwa za Allah),",""
5628,77,6,"6. Kugira ngo avaneho urwitwazo cyangwa kugira ngo aburire.",""
5629,77,7,"7. Mu by’ukuri ibyo musezeranywa bizasohora.",""
5630,77,8,"8. Igihe inyenyeri zizakurwaho (urumuri rwazo rukazima),",""
5631,77,9,"9. N’igihe ikirere kizasandazwa,",""
5632,77,10,"10. N’igihe imisozi izariturwa igatumuka nk’ivumbi,",""
5633,77,11,"11. N’igihe intumwa zizakoranyirizwa hamwe ku gihe cyagenwe (kugira ngo zitange ubuhamya ku bo zatumweho),",""
5634,77,12,"12. Ni uwuhe munsi (ibyo byose) byarindirijwe?",""
5635,77,13,"13. Ni ku munsi w’urubanza (ubwo Allah azakiranura ibiremwa).",""
5636,77,14,"14.Ni iki cyakumenyesha umunsi w’urubanza icyo uzaba uri cyo?",""
5637,77,15,"15. Kuri uwo munsi (w’izuka), ibihano bikaze bizaba kuri ba bandi bahinyuraga (uwo munsi).",""
5638,77,16,"16. Ese ntitworetse abo hambere?",""
5639,77,17,"17. Nuko tukabakurikiza abo hanyuma?",""
5640,77,18,"18. Uko ni ko tugenza inkozi z’ibibi,",""
5641,77,19,"19. Kuri uwo munsi (w’izuka), ibihano bikaze bizaba kuri ba bandi bahinyuraga (uwo munsi).",""
5642,77,20,"20. Ese ntitwabaremye mu mazi aciriritse?",""
5643,77,21,"21. Nuko tukayashyira mu cyicaro gitekanye (nyababyeyi),",""
5644,77,22,"22. Kugeza igihe kizwi.",""
5645,77,23,"23. Nuko tukagena (imikurire y’umwana n’ivuka rye) kandi ni twe duhebuje mu kugena.",""
5646,77,24,"24. Kuri uwo munsi (w’izuka), ibihano bikaze bizaba kuri ba bandi bahinyuraga (uwo munsi).",""
5647,77,25,"25. Ese isi ntitwayigize ihuriro,",""
5648,77,26,"26. Ry’abazima (bayituyeho) n’abapfuye (bayishyinguwemo)?",""
5649,77,27,"27. Hanyuma tukanayishyiramo imisozi miremire, ndetse tukabaha n’amazi y’urubogobogo?",""
5650,77,28,"28. Kuri uwo munsi (w’izuka), ibihano bikaze bizaba kuri ba bandi bahinyuraga (uwo munsi).",""
5651,77,29,"29. (Abahakanyi bazabwirwa bati) “Ngaho nimujye aho mwajyaga muhinyura (mu muriro wa Jahanamu)!”",""
5652,77,30,"30. “Ngaho nimujye mu gicucu (cy’umwotsi wa Jahanamu) kigabanyijemo amashami atatu”,",""
5653,77,31,"31. “Nta bwugamo gitanga ndetse nta n’ubwo kirinda ikibatsi cy’umuriro”,",""
5654,77,32,"32. Mu by’ukuri (uwo muriro) utera ibishashi bingana n’inyubako nini,",""
5655,77,33,"33. (Ibyo bishashi) bimeze nk’ingamiya z’amagaju.",""
5656,77,34,"34. Kuri uwo munsi (w’izuka), ibihano bikaze bizaba kuri ba bandi bahinyuraga (uwo munsi).",""
5657,77,35,"35. Kuri uwo munsi, nta cyo bazaba bashobora kuvuga.",""
5658,77,36,"36. Nta n’uburenganzira bazahabwa bwo kugira urwitwazo batanga.",""
5659,77,37,"37. Kuri uwo munsi (w’izuka), ibihano bikaze bizaba kuri ba bandi bahinyuraga (uwo munsi).",""
5660,77,38,"38.Uwo uzaba ari umunsi w’urubanza, ubwo (mwe) n’abo hambere, tuzaba twabakoranyirije hamwe.",""
5661,77,39,"39. Niba hari amayeri mufite (yo guhunga ibihano byanjye), ngaho nimuyankorere.",""
5662,77,40,"40. Kuri uwo munsi (w’izuka), ibihano bikaze bizaba kuri ba bandi bahinyuraga (uwo munsi).",""
5663,77,41,"41. Mu by’ukuri abagandukira (Allah), (ku munsi w’imperuka) bazaba bari hagati y’ibicucu (by’ibiti byo mu ijuru) ndetse n’amasoko (atemba),",""
5664,77,42,"42. (Bazaba bahabwamo) n’imbuto (z’amoko anyuranye) bazajya bifuza;",""
5665,77,43,"43. (Bazabwirwa bati) “Nimurye, munywe kandi mugubwe neza kubera ibyo mwajyaga mukora.”",""
5666,77,44,"44. Mu by’ukuri uko ni ko tugororera abakoze neza.",""
5667,77,45,"45. Ibihano bikaze bizaba kuri ba bandi bahinyura (umunsi w’izuka).",""
5668,77,46,"46. (Yemwe bahakanyi) “Nimurye munishimishe by’igihe gito (mu buzima bwo ku isi), kuko rwose muri inkozi z’ibibi.”",""
5669,77,47,"47. Ibihano bikaze bizaba kuri ba bandi bahinyura (umunsi w’izuka).",""
5670,77,48,"48. N’iyo babwiwe bati “Nimwuname (musali)!” Ntabwo bunama (ngo basali).",""
5671,77,49,"49. Ibihano bikaze bizaba kuri ba bandi bahinyura (umunsi w’izuka).",""
5672,77,50,"50. None se nyuma y’iyi (Qur’an) ni ayahe magambo yandi bazemera?",""
5673,78,1,"1. Ni iki (abahakanyi b’abakurayishi) babazanyaho?",""
5674,78,2,"2. Ku nkuru ihambaye (Qur’an n’umunsi w’imperuka),",""
5675,78,3,"3. (Iyo nkuru) batavugaho rumwe (hagati y’abayemera n’abayihakana).",""
5676,78,4,"4. Oya! Rwose bidatinze bazamenya!",""
5677,78,5,"5. Oya nanone! Bidatinze bazamenya!",""
5678,78,6,"6. Ese isi ntitwayigize nk’isaso?",""
5679,78,7,"7. N’imisozi tukayigira nk’imambo?",""
5680,78,8,"8. Tukanabarema muri ibitsina byombi (gabo na gore)?",""
5681,78,9,"9. Kandi ibitotsi byanyu twabigize uburyo bw’ikiruhuko.",""
5682,78,10,"10. N’ijoro turigira nk’umwambaro (binyuze mu mwijima waryo).",""
5683,78,11,"11. N’amanywa tuyagira ayo gushakiramo imibereho.",""
5684,78,12,"12. Tunubaka hejuru yanyu (ibirere) birindwi bikomeye.",""
5685,78,13,"13. Ndetse (n’izuba) turigira itara rimurika cyane.",""
5686,78,14,"14. Tunamanura mu bicu amazi menshi yisuka,",""
5687,78,15,"15. Kugira ngo tuyamereshe impeke n’ibimera,",""
5688,78,16,"16. N’imirima y’ibiti by’inzitane.",""
5689,78,17,"17. Mu by’ukuri umunsi w’urubanza ufite igihe ntarengwa,",""
5690,78,18,"18. Umunsi impanda izavuzwa, maze mukaza muri amatsinda.",""
5691,78,19,"19. N’ikirere kizakingurwa maze gihinduke nk’amarembo,",""
5692,78,20,"20. N’imisozi izakurwa mu myanya yayo, imere nk’ibirorirori.",""
5693,78,21,"21. Mu by’ukuri umuriro wa Jahanamu urarekereje,",""
5694,78,22,"22. Ni wo garukiro ry’ibyigomeke,",""
5695,78,23,"23. Bizawubamo imyaka n’imyaniko.",""
5696,78,24,"24. (Ibyo byigomeke) ntibizawumvamo amafu cyangwa ikinyobwa,",""
5697,78,25,"25. Uretse amazi yatuye n’amashyira,",""
5698,78,26,"26. (Ibyo bikazaba) ari igihembo gikwiye (ibikorwa bibi bakoraga).",""
5699,78,27,"27. Kuko mu by’ukuri batajyaga bizera ibarura,",""
5700,78,28,"28. Ndetse banahinyuraga amagambo yacu cyane.",""
5701,78,29,"29. Kandi byose twarabibaruye mu nyandiko.",""
5702,78,30,"30. Ngaho nimusogongere (ingaruka z’ibikorwa byanyu bibi), kandi nta kindi tubongerera usibye ibihano.",""
5703,78,31,"31. Mu by’ukuri abagandukira Allah bazabona intsinzi (Ijuru);",""
5704,78,32,"32. Ubusitani n’imizabibu,",""
5705,78,33,"33. N’inkumi z’urungano (Huur-ul Ayn),",""
5706,78,34,"34. Ndetse n’ibirahuri byuzuye (ibinyobwa bidasindisha).",""
5707,78,35,"35. Nta magambo adafite umumaro cyangwa ikinyoma bazumviramo.",""
5708,78,36,"36. (Ibyo bizaba) ari ibihembo biturutse kwa Nyagasani wawe; impano ijyanye (n’ibikorwa byabo).",""
5709,78,37,"37. Nyagasani w’ibirere n’isi n’ibiri hagati yabyo, Nyirimpuhwe. (Ku munsi w’imperuka), nta bushobozi bwo kugira icyo bamuvugisha bazaba bafite (keretse abishatse).",""
5710,78,38,"38. Umunsi Roho (Malayika Jiburilu) n’abandi bamalayika bazahagarara ku mirongo, ntibazavuga keretse uwo (Allah) Nyirimpuhwe azabihera uburenganzira, kandi akavuga ibiri ukuri.",""
5711,78,39,"39. Uwo munsi ni ukuri (uzaza nta gushidikanya). Bityo, ubishaka yakwiteganyiriza kwa Nyagasani we aho azashyikira.",""
5712,78,40,"40. Mu by’ukuri twababuriye ibihano byegereje; umunsi umuntu azabona ibyo yakoze, naho umuhakanyi akazavuga ati “Iyaba nari mbaye igitaka.”",""
5713,79,1,"1. Ndahiye abamalayika bashikanuza (roho z’abahakanyi) n’ubukana buhambaye,",""
5714,79,2,"2. N’abamalayika bakuramo (roho z’abemeramana) bitonze,",""
5715,79,3,"3. N’abamalayika bogoga ikirere bihuta (batwaye izo roho),",""
5716,79,4,"4. N’abamalayika bihutana (ubutumwa babuzaniye intumwa za Allah ku isi).",""
5717,79,5,"5. N’abamalayika bashyira mu bikorwa ibyo bategetswe.",""
5718,79,6,"6. Umunsi (impanda ya mbere izavuzwa), maze isi n’imisozi bigatigita bikabije (buri kiremwa kigapfa),",""
5719,79,7,"7. (Umutingito wa mbere) uzakurikirwa n’undi mutingito (maze buri kiremwa kizuke),",""
5720,79,8,"8. Uwo munsi imitima (ya bamwe) izaba ifite ubwoba n’agahinda,",""
5721,79,9,"9. Ndetse n’indoro yabo izaba yaciye bugufi (isuzuguritse).",""
5722,79,10,"10. Bazavuga bati “Ese mu by’ukuri tuzasubizwa mu buzima (bwacu bwo ku isi) twahozemo?”",""
5723,79,11,"11. “Ese n’iyo twaba twabaye amagufa ashangutse?”",""
5724,79,12,"12. Bazavuga bati “Uko kugaruka kwacu (ku isi twifuza) kwaba ari igihombo!”",""
5725,79,13,"13. Mu by’ukuri hazabaho indi mpanda izavuzwa rimwe gusa.",""
5726,79,14,"14. Icyo gihe bazisanga imusozi (bongeye kuba bazima nyuma yo gupfa).",""
