"Translation Info:
#---------------------------
5513,74,18,"ئۇ (پەيغەمبەر ۋە قۇرئان ھەققىدە) ئويلاندى، (قۇرئان توغرۇلۇق نېمە دېيىشنى ۋە قانداق بوھتان قىلىشنى) پىلانلىدى[18].",""
5514,74,19,"لەنەت بولسۇنكى، ئۇ قانداق پىلانلىدى؟[19]",""
5515,74,20,"يەنە لەنەت بولسۇنكى، ئۇ قانداق پىلانلىدى[20].",""
5516,74,21,"ئاندىن ئۇ قارىدى[21]،",""
5517,74,22,"ئاندىن قوشۇمىسىنى تۈردى ۋە چىرايىنى پۈرۈشتۈردى[22]،",""
5518,74,23,"ئاندىن (ئىماندىن) يۈز ئۆرۈدى (پەيغەمبەرگە ئەگىشىشتىن) تەكەببۇرلۇق بىلەن باش تارتتى[23]،",""
5519,74,24,"«بۇ (كالامۇللاھ ئەمەس) پەقەت ئۆگىنىلگەن سېھىردۇر، بۇ پەقەت ئىنسان سۆزىدۇر» دېدى[24ـ25].",""
5520,74,25,"«بۇ (كالامۇللاھ ئەمەس) پەقەت ئۆگىنىلگەن سېھىردۇر، بۇ پەقەت ئىنسان سۆزىدۇر» دېدى[24ـ25].",""
5521,74,26,"ئۇنى مەن سەقەرگە (يەنى دوزاخقا) سالىمەن[26].",""
5522,74,27,"سەقەرنىڭ نېمىلىكىنى قانداق بىلەلەيسەن؟[27]",""
5523,74,28,"ئۇ ھېچ نەرسىنى قالدۇرمايدۇ، قويمايدۇ (بەلكى كۆيدۈرۈپ تاشلايدۇ)[28].",""
5524,74,29,"ئۇ (چوڭلۇقىدىن) ئىنسانلارنىڭ (كۆزلىرىگە يىراق مۇساپىلەردىن) كۆرۈنۈپ تۇرىدۇ[29].",""
5525,74,30,"ئۇنىڭغا 19 پەرىشتە مۇئەككەلدۇر[30].",""
5526,74,31,"بىز دوزاخ مۇئەككەللىرىنى پەقەت پەرىشتىلەردىن قىلدۇق، بىز ئۇلارنىڭ سانى بىلەن پەقەت كاپىرلارنى سىنىدۇق، تاكى ئەھلى كىتاب (ئۆزلىرىنىڭ ساماۋى كىتابلىرىدىكى بۇ ساننى كۆرۈپ قۇرئاننىڭ ھەق ئىكەنلىكىگە) ئىمان ئېيتماي، مۆمىنلەرنىڭ (پەيغەمبەر ئەلەيھىسسالامنىڭ بەرگەن خەۋىرىگە ئىشەنگەنلىكلىرىدىن ۋە ئەھلى كىتابنىڭ قۇرئان خەۋەرلىرىنىڭ تەۋرات، ئىنجىلدىكى خەۋەرلەرگە ئۇيغۇن ئىكەنلىكىنى ئېتىراپ قىلغانلىقىدىن) ئىمانى كۈچەيگەي! ئەھلى كىتاب ۋە مۆمىنلەر (بۇنىڭدىن) شەكلەنمەيدۇ، دىللىرىدا كېسەل بارلار (يەنى مۇناپىقلار)، كاپىرلار: «بۇ مىسالدىن ئاللاھ نېمىنى ئىرادە قىلىدۇ» دەيدۇ، ئاللاھ مۇشۇنداق خالىغان ئادەمنى گۇمراھ قىلىدۇ، خالىغان ئادەمنى ھىدايەت قىلىدۇ، پەرۋەردىگارىڭنىڭ قوشۇنىنى (يەنى پەرىشتىلەرنىڭ سانىنىڭ كۆپلۈكىنى، ئۇلارنىڭ كۈچ ـ قۇۋۋىتىنى ۋە ئۇلارنىڭ يارىتىلىشتىكى چوڭلۇقىنى) پەقەت ئۇ ئۆزى بىلىدۇ، بۇ، (يەنى ئاللاھ بايان قىلغان دوزاخ) پەقەت ئىنسانلار ئۈچۈن ۋەز ـ نەسىھەتتۇر[31].",""
5527,74,32,"ياق (يەنى ئۇ مەسخىرە قىلغۇچىلار قەبىھ قىلمىشىدىن يانسۇن)، ئاي بىلەن قەسەمكى[32]،",""
5528,74,33,"ئۆتۈپ كەتكەن كېچە بىلەن قەسەمكى[33]،",""
5529,74,34,"يورۇغان سۈبھى بىلەن قەسەمكى[34]،",""
5530,74,35,"شۈبھىسىزكى، دوزاخ بالالاردىن بىرىدۇر (ئۇنى قانداقمۇ مەسخىرە قىلىسىلەر ۋە ئۇنىڭغا چىنپۈتمەيسىلەر؟)[35].",""
5531,74,36,"ئۇ ئىنسانلارنى ئاگاھلاندۇرغۇچىدۇر[36].",""
5532,74,37,"سىلەردىن (جەننەتكە) ئىلگىرىلەشنى خالىغان ياكى (دوزاختىن) چېكىنىشنى خالىغان ئادەمنى ئاگاھلاندۇرغۇچىدۇر[37].",""
5533,74,38,"ھەر ئىنسان قىلمىشلىرى تۈپەيلىدىن (دوزاختا) مەھبۇستۇر[38].",""
5534,74,39,"پەقەت ئەسھابى يەمىن (يەنى سائادەتمەن مۆمىنلەر) بۇنىڭدىن مۇستەسنا[39].",""
5535,74,40,"ئۇلار جەننەتلەردە بولۇپ، گۇناھكارلاردىن: «سىلەرنى دوزاخقا كىرگۈزگەن نېمە؟» دەپ سورايدۇ[40ـ42].",""
5536,74,41,"ئۇلار جەننەتلەردە بولۇپ، گۇناھكارلاردىن: «سىلەرنى دوزاخقا كىرگۈزگەن نېمە؟» دەپ سورايدۇ[40ـ42].",""
5537,74,42,"ئۇلار جەننەتلەردە بولۇپ، گۇناھكارلاردىن: «سىلەرنى دوزاخقا كىرگۈزگەن نېمە؟» دەپ سورايدۇ[40ـ42].",""
5538,74,43,"ئۇلار (جاۋابەن) ئېيتىدۇ: «بىز ناماز ئوقۇمىدۇق[43].",""
5539,74,44,"مىسكىنلەرگە تائام بەرمىدۇق[44].",""
5540,74,45,"بىز بىھۇدە سۆز قىلغۇچىلار بىلەن بىللە بىھۇدە سۆز قىلاتتۇق[45].",""
5541,74,46,"قىيامەت كۈنىنى ئىنكار قىلاتتۇق[46]،",""
5542,74,47,"تاكى بىز ئۆلگۈچە (شۇنداق قىلدۇق)»[47].",""
5543,74,48,"شاپائەت قىلغۇچىلارنىڭ شاپائىتى ئۇلارغا پايدا بەرمەيدۇ (يەنى ئۇلارنى ئاللاھنىڭ ئازابىدىن قۇتقۇزىدىغان شاپائەتچى بولمايدۇ، ئۇلارغا پۈتۈن ئەھلى زېمىن شاپائەت قىلغان تەقدىردىمۇ، ئۇلارنىڭ شاپائىتى قوبۇل قىلىنمايدۇ)[48].",""
5544,74,49,"ئۇلار نېمىشقا ۋەز (يەنى قۇرئان) دىن يۈز ئۆرۈيدۇ؟[49]",""
5545,74,50,"گويا ئۇلار يولۋاستىن قاچقان ياۋايى ئېشەكلەردۇر (يەنى بۇ مۇشرىكلار مۇھەممەد ئەلەيھىسسالامنى كۆرگەندە، ئۇنىڭدىن خۇددى يولۋاسنى كۆرۈپ قاچقان ياۋا ئېشەكلەردەك قاچىدۇ)[50ـ51].",""
5546,74,51,"گويا ئۇلار يولۋاستىن قاچقان ياۋايى ئېشەكلەردۇر (يەنى بۇ مۇشرىكلار مۇھەممەد ئەلەيھىسسالامنى كۆرگەندە، ئۇنىڭدىن خۇددى يولۋاسنى كۆرۈپ قاچقان ياۋا ئېشەكلەردەك قاچىدۇ)[50ـ51].",""
5547,74,52,"بەلكى ئۇلاردىن ھەر كىشى ئۆزىگە ئوچۇق سەھىپىلەر بېرىلىشىنى خالايدۇ (يەنى ئۇلار ئاللاھنىڭ مۇھەممەد ئەلەيھىسسالامغا نازىل قىلىنغان كىتابىدەك كىتاب نازىل قىلىنىشىنى تەمە قىلىدۇ)[52].",""
5548,74,53,"ياق (يەنى ئۇلار مۇنداق تەمەدىن يانسۇن). بەلكى ئۇلار (ئاخىرەتتىن) قورقمايدۇ[53].",""
5549,74,54,"ياق، مۇقەررەركى، ئۇ (يەنى قۇرئان) ۋەز ـ نەسىھەتتۇر (ئۇلار ئۆزلىرىنىڭ بەختىيار بولۇشىنى كۆزلەيدىغان بولسا، قۇرئان ئۇلارنىڭ ۋەز ـ نەسىھەت ئېلىشىغا يېتەرلىكتۇر)[54].",""
5550,74,55,"خالىغان ئادەم ئۇنىڭدىن ۋەز ـ نەسىھەت ئالىدۇ[55].",""
5551,74,56,"ئۇلار پەقەت خالىسا، ئاندىن ۋەز ـ نەسىھەت ئالىدۇ، ئاللاھ (بەندىلىرى) قورقۇشقا تېگىشلىك زاتتۇر، (بەندىلىرىنى) مەغپىرەت قىلىشقا لايىق زاتتۇر[56].",""
5552,75,1,"قىيامەت كۈنى بىلەن قەسەمكى[1]،",""
5553,75,2,"ئۆزىنى مالامەت قىلغۇچى نەپسى بىلەن قەسەمكى، (سىلەر چوقۇم تىرىلدۈرۈلىسىلەر، سىلەردىن چوقۇم ھېساب ئېلىنىدۇ)[2].",""
5554,75,3,"ئىنسان بىزنى ئۆزىنىڭ (چىرىپ تارقىلىپ كەتكەن) سۆڭەكلىرىنى جەمئى قىلالمايدۇ دەپ گۇمان قىلامدۇ؟[3]",""
5555,75,4,"ئۇنداق ئەمەس (يەنى ئۇنىڭ سۆڭەكلىرىنى جەمئى قىلىمىز)، ئۇنىڭ (ئەڭ ئىنچىكە، ئەڭ نازۇك بولغان) بارماقلىرىنى ئەسلىگە كەلتۈرەلەيمىز[4].",""
5556,75,5,"بەلكى ئىنسان كەلگۈسى ھاياتىدا گۇناھتا ئەزۋەيلىمەكچى بولىدۇ[5].",""
5557,75,6,"ئۇ (مەسخىرە قىلىش يۈزىسىدىن): «قىيامەت كۈنى قاچان بولىدۇ؟» دەپ سورايدۇ[6].",""
5558,75,7,"ئۇ (مەسخىرە قىلىش يۈزىسىدىن): «قىيامەت كۈنى قاچان بولىدۇ؟» دەپ سورايدۇ[6].",""
5559,75,8,"كۆزلەر تورلاشقان، ئاينىڭ نۇرى ئۆچكەن، كۈن بىلەن ئاي بىرلەشتۈرۈلگەن چاغدا، ئىنسان بۇ كۈندە: «قاچىدىغان جاي قەيەردە؟» دەيدۇ[7ـ10].",""
5560,75,9,"كۆزلەر تورلاشقان، ئاينىڭ نۇرى ئۆچكەن، كۈن بىلەن ئاي بىرلەشتۈرۈلگەن چاغدا، ئىنسان بۇ كۈندە: «قاچىدىغان جاي قەيەردە؟» دەيدۇ[7ـ10].",""
5561,75,10,"كۆزلەر تورلاشقان، ئاينىڭ نۇرى ئۆچكەن، كۈن بىلەن ئاي بىرلەشتۈرۈلگەن چاغدا، ئىنسان بۇ كۈندە: «قاچىدىغان جاي قەيەردە؟» دەيدۇ[7ـ10].",""
5562,75,11,"ياق، (ئاللاھنىڭ ئازابىدىن) قاچىدىغان پاناھگاھ يوقتۇر[11].",""
5563,75,12,"بۇ كۈندە قارارگاھ پەرۋەردىگارىڭنىڭ تەرىپىدۇر[12].",""
5564,75,13,"بۇ كۈندە ئىنسانغا (چوڭ بولسۇن، كىچىك بولسۇن، ياخشىلىق بولسۇن، يامانلىق بولسۇن) ئىلگىرى ئاخىرى قىلغان ئەمەللىرى ئۇقتۇرۇلىدۇ[13].",""
5565,75,14,"بەلكى ئىنسان ئۆزىگە (يەنى قىلغان يامان ئىشلىرىغا) ئۆزى گۇۋاھتۇر[14].",""
5566,75,15,"ئۇ ئۆزىنى ئاقلاش ئۈچۈن قانچە ئۆزرە ئېيتقان تەقدىردىمۇ (ئۆزرىسى قوبۇل قىلىنمايدۇ)[15].",""
5567,75,16,"(ساڭا جىبرىئىل ئارقىلىق ۋەھىي نازىل بولۇۋاتقاندا، ئۇنى ئېسىڭغا ئېلىۋېلىش ئۈچۈن) ئالدىراپ تىلىڭنى مىدىرلاتما[16].",""
5568,75,17,"ئۇنى توپلاش ۋە ئوقۇپ بېرىش بىزنىڭ مەسئۇلىيىتىمىزدۇر[17].",""
5569,75,18,"ساڭا ئۇنى ئوقۇپ بەرگىنىمىزدە (يەنى جىبرىئىل ساڭا ئوقۇپ بەرگەندە)، ئۇنىڭ ئوقۇشىغا ئەگەشكىن[18].",""
5570,75,19,"ئاندىن ئۇنى چۈشەندۈرۈپ بېرىش بىزنىڭ مەسئۇلىيىتىمىزدۇر[19].",""
5571,75,20,"ھەرگىز ئۇنداق ئەمەس (يەنى ئۆلگەندىن كېيىن تىرىلىش، ھېساب بېرىش سىلەر گۇمان قىلغاندەك يوق ئىش ئەمەس)، بەلكى سىلەر بۇ دۇنيانى دوست تۇتىسىلەر[20].",""
5572,75,21,"ئاخىرەتكە كۆڭۈل بۆلمەيسىلەر[21].",""
5573,75,22,"بۇ كۈندە، (سائادەتمەنلەرنىڭ) يۈزلىرى نۇرلۇق بولىدۇ[22].",""
5574,75,23,"(ئۇلار) پەرۋەردىگارىغا قاراپ تۇرىدۇ[23].",""
5575,75,24,"بۇ كۈندە، نۇرغۇن يۈزلەر تۇتۇق بولىدۇ[24].",""
5576,75,25,"ئۆزلىرىنىڭ چوڭ مۈشكۈللۈككە دۇچار بولىدىغانلىقىغا ئۇلار جەزمەن ئىشىنىدۇ[25].",""
5577,75,26,"راستلا جان ھەلقۇمىغا يەتكەندە، «(بۇ كېسەلگە) كىم ئىلاج قىلالايدۇ» دېيىلىدۇ[26ـ27].",""
5578,75,27,"راستلا جان ھەلقۇمىغا يەتكەندە، «(بۇ كېسەلگە) كىم ئىلاج قىلالايدۇ» دېيىلىدۇ[26ـ27].",""
5579,75,28,"(سەكراتتا ياتقان ئادەم) بۇنىڭ (دۇنيادىن) ئايرىلىش ئىكەنلىكىنى جەزمەن بىلىدۇ[28].",""
5580,75,29,"(سەكراتنىڭ قاتتىقلىقىدىن) پاچاق پاچاققا كىرىشىپ كېتىدۇ[29].",""
5581,75,30,"بۇ كۈندە ھەيدەپ بېرىلىدىغان جاي پەرۋەردىگارىڭنىڭ دەرگاھىدۇر[30].",""
5582,75,31,"(كاپىر قۇرئانغا) ئىشەنمىدى، ناماز ئوقۇمىدى[31].",""
5583,75,32,"لېكىن ئۇ (قۇرئاننى) ئىنكار قىلدى ۋە (ئىماندىن) يۈز ئۆرۈدى[32].",""
5584,75,33,"ئاندىن كېرىلگەن ھالدا ئۆيىگە قايتتى[33].",""
5585,75,34,"ۋاي سېنىڭ ھالىڭغا! ۋاي سېنىڭ ھالىڭغا![34]",""
5586,75,35,"يەنە ۋاي سېنىڭ ھالىڭغا! ۋاي سېنىڭ ھالىڭغا![35]",""
5587,75,36,"ئىنسان ئۆزىنى بىكار قويۇپ بېرىلىدۇ (يەنى شەرىئەت ئىشلىرىغا تەكلىپ قىلىنماي، مەيلىگە قويۇۋېتىلگەن ھايۋانغا ئوخشاش) دەپ ئويلامدۇ؟[36]",""
5588,75,37,"ئۇ (بەچچىدانلارغا) تۆكىلىدىغان (ئاجىز مەنىي) ئەمەسمىدى؟[37]",""
5589,75,38,"ئاندىن ئۇ لەختە قان بولدى، ئاندىن ئاللاھ ئۇنى چىرايلىق شەكىلدە ياراتتى[38].",""
5590,75,39,"ئۇ مەنىيدىن ئەر ـ ئايال (ئىككى تىپنى) ياراتتى[39]",""
5591,75,40,"(يەنى يۇقىرىقىدەك ئىشلارنى قىلالىغان ئاللاھ) ئۆلۈكلەرنى تىرىلدۈرۈشكە قادىر ئەمەسمۇ؟[40]",""
5592,76,1,"ئىنسان (ئانىنىڭ قورسىقىدا) بىر مۇددەتنى ئۆتكۈزدى، ئۇ (ئەرزىمگەنلىكتىن) تىلغا ئېلىنىدىغان نەرسە ئەمەس ئىدى[1].",""
5593,76,2,"شۈبھىسىزكى، بىز ئىنساننى ئارىلاشما مەنىي (يەنى ئەر بىلەن ئاياللارنىڭ مەنىيسى) دىن ياراتتۇق، ئۇنى بىز سىنايمىز، شۇنىڭ ئۈچۈن ئۇنى بىز (ئۇنى نازىل قىلغان ئايەتلىرىمىزنى ئاڭلىسۇن، كائىناتنى ياراتقۇچىنىڭ بىرلىكىگە دالالەت قىلىدىغان دەلىللەرنى كۆرسۇن دەپ) ئاڭلايدىغان، كۆرۈدىغان قىلىپ ياراتتۇق[2].",""
5594,76,3,"شۈبھىسىزكى، ئۇنىڭغا بىز (پەيغەمبەر ئەۋەتىش بىلەن ياخشى ـ يامان) يولنى كۆرسەتتۇق، ئۇ مۆمىن بولۇپ ياخشى يولدا مېڭىپ (ئاللاھنىڭ نېمىتىگە) شۈكۈر قىلغۇچىدۇر، ياكى (فاجىر بولۇپ يامان يولدا مېڭىپ) كۇفرىلىق قىلغۇچىدۇر[3].",""
5595,76,4,"شۈبھىسىزكى، بىز كاپىرلارغا (پۇتلىرىغا سېلىنىدىغان) زەنجىرلەرنى، (بويۇنلىرىغا سېلىنىدىغان) تاقاقلارنى ۋە يېنىپ تۇرغان دوزاخنى تەييارلىدۇق[4].",""
5596,76,5,"ھەقىقەتەن ياخشىلار كافۇر ئارىلاشتۇرۇلغان (مەي بىلەن تولدۇرۇلغان) جاملاردىن ئىچىدۇ[5].",""
5597,76,6,"(ئۇ كافۇر جەننەتتىكى بىر) بۇلاقتىن ئېتىلىپ چىققان بولۇپ، ئۇنىڭدىن ئاللاھنىڭ (ياخشى) بەندىلىرى ئىچىدۇ، ئۇ بۇلاقنى ئۇلار (خالىغان جايلىرىغا) ئېقىتىپ بارالايدۇ[6].",""
5598,76,7,"ئۇلار ئۆز ئۈستىگە قەسەم ئىچىپ ئالغان ئىشنى ئورۇنلايدۇ ۋە دەھشىتى كەڭ دائىرىلىك بولغان كۈندىن (يەنى قىيامەت كۈنىدىن) قورقىدۇ[7].",""
5599,76,8,"ئۆزى موھتاج تۇرۇقلۇق، مىسكىنگە، يېتىمگە ۋە ئەسىرگە تائام بېرىدۇ[8].",""
5600,76,9,"(ئۇلار ئېيتىدۇ) «سىلەرگە بىز ئاللاھنىڭ رازىلىقى ئۈچۈن تائام بېرىمىز، سىلەردىن (بۇنىڭ بەدىلىگە) ھېچقانداق مۇكاپات ۋە تەشەككۈر تەلەپ قىلمايمىز[9].",""
5601,76,10,"شۈبھىسىزكى، بىز پەرۋەردىگارىمىز تەرىپىدىن مەيدانغا كەلتۈرۈلگەن ئېغىر، قاتتىق كۈندىن قورقىمىز»[10].",""
5602,76,11,"ئاللاھ ئۇلارنى شۇ كۈننىڭ شەررىدىن ساقلايدۇ، ئۇلارنىڭ (يۈزلىرىگە) نۇر، (دىللىرىغا) خۇشاللىق ئاتا قىلىدۇ[11].",""
5603,76,12,"ئۇلارنىڭ سەۋر ـ تاقەتلىرى ئۈچۈن ئاللاھ ئۇلارنى جەننەت بىلەن ۋە (ئۇ يەردىكى) يىپەك (لىباسلار) بىلەن مۇكاپاتلايدۇ[12].",""
5604,76,13,"ئۇلار جەننەتتە تەختلەرگە يۆلىنىپ ئولتۇرىدۇ، ئۇلار جەننەتتە قاتتىق ئىسسىقنىمۇ، قاتتىق سوغۇقنىمۇ كۆرمەيدۇ[13].",""
5605,76,14,"جەننەتتىكى (دەرەخلەرنىڭ) سايىلىرى ئۇلارغا يېقىندۇر، جەننەتنىڭ مېۋىلىرىنى ئۈزۈش ئۇلارغا ئاسان قىلىنىدۇ[14].",""
5606,76,15,"ئۇلارغا (تاماق قاچىلانغان) كۈمۈش تەخسىلەر، (مەي تولدۇرۇلغان) كۈمۈشتىن ياسالغان (شىشىدەك سۈزۈك) جاملار ئايلاندۇرۇپ سۇنۇلۇپ تۇرىدۇ، (ساقىيلار، ئۇلارنىڭ ئېھتىياجىغا قاراپ) لايىق ئۆلچەيدۇ (يەنى ئىچكۈچىلەرنىڭ ئېھتىياجىدىن ئېشىپمۇ قالمايدۇ، كېمىپمۇ قالمايدۇ)[15ـ16].",""
5607,76,16,"ئۇلارغا (تاماق قاچىلانغان) كۈمۈش تەخسىلەر، (مەي تولدۇرۇلغان) كۈمۈشتىن ياسالغان (شىشىدەك سۈزۈك) جاملار ئايلاندۇرۇپ سۇنۇلۇپ تۇرىدۇ، (ساقىيلار، ئۇلارنىڭ ئېھتىياجىغا قاراپ) لايىق ئۆلچەيدۇ (يەنى ئىچكۈچىلەرنىڭ ئېھتىياجىدىن ئېشىپمۇ قالمايدۇ، كېمىپمۇ قالمايدۇ)[15ـ16].",""
